tweet_id,Breed,Confidence,timestamp,source,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count
719332531645071360,Dandie_Dinmont,0.224415,2016-04-11 01:13:34+00:00,Twitter for iPhone,11.0,10.0,Pippa,,1078,3711
719339463458033665,golden_retriever,0.765778,2016-04-11 01:41:07+00:00,Twitter for iPhone,10.0,10.0,Lucy,,1403,4822
719367763014393856,soft-coated_wheaten_terrier,0.0509709999999999,2016-04-11 03:33:34+00:00,Twitter for iPhone,11.0,10.0,Sid,,827,3022
719551379208073216,malamute,0.873233,2016-04-11 15:43:12+00:00,Twitter for iPhone,10.0,10.0,Harnold,,2192,5515
719991154352222208,golden_retriever,0.605304,2016-04-12 20:50:42+00:00,Twitter for iPhone,10.0,10.0,None,doggo,1979,5281
720043174954147842,Samoyed,0.954517,2016-04-13 00:17:25+00:00,Twitter for iPhone,11.0,10.0,Neptune,,2253,5332
720059472081784833,Mexican_hairless,0.451852,2016-04-13 01:22:10+00:00,Twitter for iPhone,9.0,10.0,Charleson,,1268,4229
720389942216527872,Pembroke,0.873977,2016-04-13 23:15:21+00:00,Twitter for iPhone,11.0,10.0,Ralphé,,2840,6974
720415127506415616,Rottweiler,0.990312,2016-04-14 00:55:25+00:00,Twitter for iPhone,10.0,10.0,None,,1681,4503
720775346191278080,Newfoundland,0.4899699999999999,2016-04-15 00:46:48+00:00,Twitter for iPhone,10.0,10.0,Berkeley,,760,2702
720785406564900865,Chihuahua,0.8964219999999999,2016-04-15 01:26:47+00:00,Twitter for iPhone,12.0,10.0,Archie,,866,3400
721001180231503872,Samoyed,0.950053,2016-04-15 15:44:11+00:00,Twitter for iPhone,11.0,10.0,Oliver,pupper,686,2748
721503162398597120,Pomeranian,0.99775,2016-04-17 00:58:53+00:00,Twitter for iPhone,11.0,10.0,Panda,,2124,5086
722613351520608256,Labrador_retriever,0.5309149999999999,2016-04-20 02:30:23+00:00,Twitter for iPhone,12.0,10.0,Schnitzel,,1831,5393
722974582966214656,Great_Dane,0.2467619999999999,2016-04-21 02:25:47+00:00,Twitter for iPhone,4.0,10.0,None,,1764,4493
723179728551723008,Norwegian_elkhound,0.0568505,2016-04-21 16:00:57+00:00,Twitter for iPhone,8.0,10.0,Jangle,,2110,5761
723673163800948736,golden_retriever,0.83939,2016-04-23 00:41:42+00:00,Twitter for iPhone,10.0,10.0,Ivar,,1011,3291
723688335806480385,chow,0.0890102,2016-04-23 01:41:59+00:00,Twitter for iPhone,12.0,10.0,Reginald,,3347,8435
723912936180330496,Samoyed,0.991772,2016-04-23 16:34:28+00:00,Twitter for iPhone,12.0,10.0,Sugar,,1374,4236
724004602748780546,pug,0.0188769,2016-04-23 22:38:43+00:00,Twitter for iPhone,11.0,10.0,Luther,pupper,1790,4561
724046343203856385,boxer,0.8262719999999999,2016-04-24 01:24:35+00:00,Twitter for iPhone,10.0,10.0,Sarge,,620,2901
724049859469295616,Border_collie,0.581835,2016-04-24 01:38:33+00:00,Twitter for iPhone,10.0,10.0,Kreggory,,1984,4738
724405726123311104,golden_retriever,0.240695,2016-04-25 01:12:38+00:00,Twitter for iPhone,10.0,10.0,Ashleigh,pupper,1847,5800
724771698126512129,German_short-haired_pointer,0.835491,2016-04-26 01:26:53+00:00,Twitter for iPhone,11.0,10.0,None,doggo,725,2593
724983749226668032,golden_retriever,0.67575,2016-04-26 15:29:30+00:00,Twitter for iPhone,12.0,10.0,Fred,,1462,4040
725729321944506368,boxer,0.599076,2016-04-28 16:52:08+00:00,Twitter for iPhone,12.0,10.0,Lola,,2009,5646
725786712245440512,chow,0.335761,2016-04-28 20:40:11+00:00,Twitter for iPhone,11.0,10.0,Lillie,pupper,1527,4537
725842289046749185,toy_poodle,0.420463,2016-04-29 00:21:01+00:00,Twitter for iPhone,12.0,10.0,Colby,,2970,7691
726224900189511680,standard_poodle,0.261112,2016-04-30 01:41:23+00:00,Twitter for iPhone,9.0,10.0,None,,1302,4811
726828223124897792,miniature_pinscher,0.2553269999999999,2016-05-01 17:38:46+00:00,Twitter for iPhone,12.0,10.0,Bloop,,1124,3882
726887082820554753,soft-coated_wheaten_terrier,0.5159189999999999,2016-05-01 21:32:40+00:00,Twitter for iPhone,10.0,10.0,Blitz,,1677,4195
726935089318363137,toy_poodle,0.083749,2016-05-02 00:43:25+00:00,Twitter for iPhone,12.0,10.0,Sprout,,2738,7496
727175381690781696,flat-coated_retriever,0.656463,2016-05-02 16:38:15+00:00,Twitter for iPhone,10.0,10.0,Karll,,1540,4209
727286334147182592,Chihuahua,0.0705542,2016-05-02 23:59:09+00:00,Twitter for iPhone,9.0,10.0,None,,920,3324
727314416056803329,toy_poodle,0.827469,2016-05-03 01:50:44+00:00,Twitter for iPhone,11.0,10.0,None,pupper,834,3623
727524757080539137,Pomeranian,0.958834,2016-05-03 15:46:33+00:00,Twitter for iPhone,10.0,10.0,None,pupper,1379,4900
727644517743104000,Great_Pyrenees,0.457164,2016-05-03 23:42:26+00:00,Twitter for iPhone,13.0,10.0,None,doggo,1962,6431
727685679342333952,Border_collie,0.462408,2016-05-04 02:26:00+00:00,Twitter for iPhone,12.0,10.0,Cilantro,,720,3206
728015554473250816,cocker_spaniel,0.384559,2016-05-05 00:16:48+00:00,Twitter for iPhone,11.0,10.0,Rueben,pupper,1219,4479
728035342121635841,Pomeranian,0.248664,,,,,,,1872,4953
728046963732717569,Newfoundland,0.255971,2016-05-05 02:21:37+00:00,Twitter for iPhone,11.0,10.0,Raymond,,1328,4722
728387165835677696,collie,0.266414,2016-05-06 00:53:27+00:00,Twitter for iPhone,12.0,10.0,Enchilada,,1075,3999
728409960103686147,Saint_Bernard,0.0942456,2016-05-06 02:24:02+00:00,Twitter for iPhone,10.0,10.0,Wallace,,2269,5383
728751179681943552,Saint_Bernard,0.48205,2016-05-07 00:59:55+00:00,Twitter for iPhone,10.0,10.0,Flurpson,,757,3032
728760639972315136,Pembroke,0.939134,2016-05-07 01:37:30+00:00,Twitter for iPhone,13.0,10.0,None,,1911,5090
728986383096946689,Maltese_dog,0.95207,2016-05-07 16:34:32+00:00,Twitter for iPhone,11.0,10.0,Puff,,917,3460
729463711119904772,German_shepherd,0.829307,2016-05-09 00:11:16+00:00,Twitter for iPhone,13.0,10.0,Pupcasso,,2586,6340
729823566028484608,kelpie,0.218408,2016-05-10 00:01:12+00:00,Twitter for iPhone,13.0,10.0,Stefan,,1390,4358
730211855403241472,pug,0.341663,2016-05-11 01:44:07+00:00,Twitter for iPhone,11.0,10.0,Ziva,,1182,4180
730427201120833536,Eskimo_dog,0.682082,2016-05-11 15:59:50+00:00,Twitter for iPhone,11.0,10.0,Crystal,,1176,3809
730573383004487680,American_Staffordshire_terrier,0.810158,2016-05-12 01:40:42+00:00,Twitter for iPhone,10.0,10.0,Rooney,pupper,2435,5407
730924654643314689,Newfoundland,0.0862411,,,,,,,2234,6682
731285275100512256,Pembroke,0.967103,2016-05-14 00:49:30+00:00,Twitter for iPhone,12.0,10.0,Solomon,,1090,3798
732005617171337216,English_setter,0.677408,2016-05-16 00:31:53+00:00,Twitter for iPhone,11.0,10.0,Larry,,6154,16324
732375214819057664,basset,0.000547053,2016-05-17 01:00:32+00:00,Twitter for iPhone,11.0,10.0,Kyle,doggo,2838,8832
732585889486888962,Staffordshire_bullterrier,0.843359,2016-05-17 14:57:41+00:00,Twitter for iPhone,10.0,10.0,None,,868,4016
732726085725589504,Pomeranian,0.961902,2016-05-18 00:14:46+00:00,Twitter for iPhone,11.0,10.0,Aldrick,,1003,3855
732732193018155009,Staffordshire_bullterrier,0.127969,2016-05-18 00:39:02+00:00,Twitter for iPhone,12.0,10.0,Ralpher,,599,2671
733109485275860992,golden_retriever,0.945523,2016-05-19 01:38:16+00:00,Twitter for iPhone,12.0,10.0,None,"doggo, pupper",17621,44619
733460102733135873,chow,0.931275,2016-05-20 00:51:30+00:00,Twitter for iPhone,11.0,10.0,Hermione,,1451,4605
733482008106668032,French_bulldog,0.619382,2016-05-20 02:18:32+00:00,Twitter for iPhone,10.0,10.0,None,,1065,3438
733822306246479872,Lhasa,0.457356,2016-05-21 00:50:46+00:00,Twitter for iPhone,10.0,10.0,Moose,floofer,1141,4015
733828123016450049,beagle,0.4723239999999999,2016-05-21 01:13:53+00:00,Twitter for iPhone,10.0,10.0,Terry,,881,3926
734776360183431168,Siberian_husky,0.304902,2016-05-23 16:01:50+00:00,Twitter for iPhone,11.0,10.0,Livvie,,608,2742
734787690684657664,golden_retriever,0.883991,2016-05-23 16:46:51+00:00,Twitter for iPhone,13.0,10.0,None,,7102,13745
734912297295085568,Maltese_dog,0.847292,2016-05-24 01:02:00+00:00,Twitter for iPhone,10.0,10.0,Jax,,572,2993
735137028879360001,Walker_hound,0.413535,2016-05-24 15:55:00+00:00,Twitter for iPhone,9.0,10.0,Buckley,pupper,1092,3428
735256018284875776,Staffordshire_bullterrier,0.523191,2016-05-24 23:47:49+00:00,Twitter for iPhone,8.0,10.0,Kellogg,doggo,993,3675
735635087207878657,pug,0.8918709999999999,2016-05-26 00:54:06+00:00,Twitter for iPhone,11.0,10.0,Dakota,,2659,6776
735648611367784448,Pembroke,0.4625939999999999,2016-05-26 01:47:51+00:00,Twitter for iPhone,12.0,10.0,None,pupper,1237,4397
735991953473572864,cocker_spaniel,0.961643,2016-05-27 00:32:10+00:00,Twitter for iPhone,11.0,10.0,Maxaroni,,1283,3934
736010884653420544,golden_retriever,0.553901,2016-05-27 01:47:23+00:00,Twitter for iPhone,10.0,10.0,None,,3355,8652
736225175608430592,Labrador_retriever,0.399217,,,,,,,3115,8901
736365877722001409,toy_poodle,0.082606,2016-05-28 01:18:00+00:00,Twitter for iPhone,11.0,10.0,Rory,pupper,1408,4367
736736130620620800,schipperke,0.545502,2016-05-29 01:49:16+00:00,Twitter for iPhone,13.0,10.0,Chadrick,,1972,4736
737445876994609152,Samoyed,0.400568,2016-05-31 00:49:32+00:00,Twitter for iPhone,13.0,10.0,None,floofer,5048,11302
737678689543020544,Pembroke,0.935307,2016-05-31 16:14:39+00:00,Twitter for iPhone,11.0,10.0,None,,1509,5528
737800304142471168,malamute,0.374682,2016-06-01 00:17:54+00:00,Twitter for iPhone,10.0,10.0,Bella,,3904,10943
737826014890496000,vizsla,0.990391,2016-06-01 02:00:04+00:00,Twitter for iPhone,10.0,10.0,Remy,,2006,5757
738156290900254721,pug,0.751758,2016-06-01 23:52:28+00:00,Twitter for iPhone,10.0,10.0,Storkson,,748,2768
738166403467907072,keeshond,0.8788860000000001,2016-06-02 00:32:39+00:00,Twitter for iPhone,12.0,10.0,Axel,,3828,9635
738184450748633089,Bedlington_terrier,0.289471,2016-06-02 01:44:22+00:00,Twitter for iPhone,9.0,10.0,None,,1360,4727
738402415918125056,cocker_spaniel,0.346695,2016-06-02 16:10:29+00:00,Twitter for iPhone,10.0,10.0,None,,955,3599
738537504001953792,chow,0.808737,2016-06-03 01:07:16+00:00,Twitter for iPhone,11.0,10.0,Bayley,puppo,1759,5575
738883359779196928,Labrador_retriever,0.691137,2016-06-04 00:01:35+00:00,Twitter for iPhone,10.0,10.0,None,,917,3661
738885046782832640,American_Staffordshire_terrier,0.0155351,2016-06-04 00:08:17+00:00,Twitter for iPhone,11.0,10.0,Charles,,1283,4127
739238157791694849,Eskimo_dog,0.503372,2016-06-04 23:31:25+00:00,Twitter for iPhone,13.0,10.0,None,doggo,52360,75163
739485634323156992,Walker_hound,0.640256,2016-06-05 15:54:48+00:00,Twitter for iPhone,6.0,10.0,Kyle,,3309,7887
739544079319588864,Labrador_retriever,0.967397,2016-06-05 19:47:03+00:00,Twitter for iPhone,10.0,10.0,None,,24319,43694
739606147276148736,Blenheim_spaniel,0.933755,2016-06-05 23:53:41+00:00,Twitter for iPhone,9.0,10.0,Benji,pupper,1876,5897
739844404073074688,toy_poodle,0.342397,2016-06-06 15:40:26+00:00,Twitter for iPhone,12.0,10.0,Simba,,966,4138
739932936087216128,redbone,0.243904,2016-06-06 21:32:13+00:00,Twitter for iPhone,10.0,10.0,Rorie,,1217,4443
739979191639244800,Irish_water_spaniel,0.2858,2016-06-07 00:36:02+00:00,Twitter for iPhone,12.0,10.0,Nollie,,6719,21898
740214038584557568,Chesapeake_Bay_retriever,0.586414,,,,,,,2220,7335
740359016048689152,golden_retriever,0.8636870000000001,2016-06-08 01:45:19+00:00,Twitter for iPhone,9.0,10.0,Chase,,967,3610
740373189193256964,golden_retriever,0.8076439999999999,2016-06-08 02:41:38+00:00,Twitter for iPhone,9.0,10.0,None,,9220,20648
740676976021798912,Norwegian_elkhound,0.275225,2016-06-08 22:48:46+00:00,Twitter for iPhone,11.0,10.0,Baloo,pupper,7724,19881
740711788199743490,toy_poodle,0.388277,2016-06-09 01:07:06+00:00,Twitter for iPhone,9.0,10.0,None,,1062,3736
740995100998766593,malamute,0.454363,2016-06-09 19:52:53+00:00,Twitter for iPhone,10.0,10.0,Leo,,3154,7018
741067306818797568,golden_retriever,0.843799,,,,,,,3520,10342
741303864243200000,Chihuahua,0.7681560000000001,2016-06-10 16:19:48+00:00,Twitter for iPhone,12.0,10.0,Theodore,,3650,9631
741438259667034112,Chesapeake_Bay_retriever,0.292675,2016-06-11 01:13:51+00:00,Twitter for iPhone,9.0,10.0,Tucker,,937,4026
741743634094141440,Labrador_retriever,0.786089,2016-06-11 21:27:17+00:00,Twitter for iPhone,11.0,10.0,Aqua,pupper,3144,8945
741793263812808706,kuvasz,0.311325,2016-06-12 00:44:30+00:00,Twitter for iPhone,10.0,10.0,None,,1698,4982
742150209887731712,French_bulldog,0.0714143999999999,2016-06-13 00:22:53+00:00,Twitter for iPhone,8.0,10.0,Edmund,pupper,1783,5661
742385895052087300,Cardigan,0.5669109999999999,2016-06-13 15:59:24+00:00,Twitter for iPhone,11.0,10.0,Phil,,2266,7457
742423170473463808,pug,0.99731,2016-06-13 18:27:32+00:00,Twitter for iPhone,12.0,10.0,Bell,,4319,10812
743210557239623680,golden_retriever,0.930705,2016-06-15 22:36:19+00:00,Twitter for iPhone,10.0,10.0,Kayla,,1560,4215
743222593470234624,kuvasz,0.350629,,,,,,,2164,6792
743253157753532416,malamute,0.442612,2016-06-16 01:25:36+00:00,Twitter for iPhone,10.0,10.0,Kilo,puppo,1366,4624
743545585370791937,standard_poodle,0.0605835,2016-06-16 20:47:36+00:00,Twitter for iPhone,11.0,10.0,Bentley,,1066,3863
743609206067040256,Weimaraner,0.982794,2016-06-17 01:00:24+00:00,Twitter for iPhone,10.0,10.0,Stark,,1560,4917
743895849529389061,dalmatian,0.562315,2016-06-17 19:59:26+00:00,Twitter for iPhone,10.0,10.0,None,,1087,3999
743980027717509120,bull_mastiff,0.97573,2016-06-18 01:33:55+00:00,Twitter for iPhone,11.0,10.0,Geno,,1231,4551
744234799360020481,Labrador_retriever,0.825333,2016-06-18 18:26:18+00:00,Twitter for iPhone,13.0,10.0,None,doggo,79515,131075
744334592493166593,Samoyed,0.960543,2016-06-19 01:02:50+00:00,Twitter for iPhone,11.0,10.0,Blanket,,2412,7443
744709971296780288,Shetland_sheepdog,0.234431,2016-06-20 01:54:27+00:00,Twitter for iPhone,10.0,10.0,Harvey,,1771,6150
744971049620602880,toy_poodle,0.497755,2016-06-20 19:11:53+00:00,Twitter for iPhone,12.0,10.0,Indie,,3042,8652
744995568523612160,Old_English_sheepdog,0.427481,2016-06-20 20:49:19+00:00,Twitter for iPhone,9.0,10.0,Abby,puppo,716,3277
745057283344719872,Shetland_sheepdog,0.963985,2016-06-21 00:54:33+00:00,Twitter for iPhone,12.0,10.0,Oliver,,2585,7945
745422732645535745,Labrador_retriever,0.6638,,,,,,,2768,9412
745433870967832576,basset,1.44895e-05,2016-06-22 01:50:58+00:00,Twitter for iPhone,10.0,10.0,Lenox,doggo,2894,7824
745712589599014916,chow,0.0627544999999999,2016-06-22 20:18:30+00:00,Twitter for iPhone,7.0,10.0,Percy,,2636,7652
745789745784041472,Pekinese,0.984267,2016-06-23 01:25:06+00:00,Twitter for iPhone,10.0,10.0,Gus,,1207,4437
746056683365994496,Shetland_sheepdog,0.43332,2016-06-23 19:05:49+00:00,Twitter for iPhone,11.0,10.0,Arlen,,931,3904
746131877086527488,chow,0.575637,2016-06-24 00:04:36+00:00,Twitter for iPhone,10.0,10.0,Gustav,,2511,7565
746369468511756288,German_shepherd,0.622957,,,,,,,1854,6637
746507379341139972,toy_poodle,0.508292,2016-06-25 00:56:43+00:00,Twitter for iPhone,10.0,10.0,Shiloh,,1226,5094
746726898085036033,golden_retriever,0.256505,2016-06-25 15:29:00+00:00,Twitter for iPhone,12.0,10.0,Abby,,2037,6648
746790600704425984,Boston_bull,0.936183,2016-06-25 19:42:08+00:00,Twitter for iPhone,10.0,10.0,None,,1806,5345
746818907684614144,Ibizan_hound,0.101537,2016-06-25 21:34:37+00:00,Twitter for iPhone,13.0,10.0,None,,1944,5807
746872823977771008,Pembroke,0.540201,,,,,,,2429,6593
747103485104099331,Labrador_retriever,0.991954,2016-06-26 16:25:26+00:00,Twitter for iPhone,11.0,10.0,None,,4548,10534
747219827526344708,Shetland_sheepdog,0.548018,2016-06-27 00:07:44+00:00,Twitter for iPhone,11.0,10.0,Atticus,,1791,5792
747512671126323200,Cardigan,0.111493,2016-06-27 19:31:23+00:00,Twitter for iPhone,10.0,10.0,None,,1803,6110
747594051852075008,basenji,0.389136,2016-06-28 00:54:46+00:00,Twitter for iPhone,11.0,10.0,None,,1205,4065
747600769478692864,Chesapeake_Bay_retriever,0.804363,2016-06-28 01:21:27+00:00,Twitter for iPhone,10.0,10.0,Bookstore,,619,2545
747816857231626240,Pembroke,0.7689229999999999,,,,,,,1316,5346
747844099428986880,Pembroke,0.360428,2016-06-28 17:28:22+00:00,Twitter for iPhone,11.0,10.0,Huxley,,851,3084
747885874273214464,kuvasz,0.40845,,,,,,,1116,3243
747933425676525569,Samoyed,0.998201,2016-06-28 23:23:19+00:00,Twitter for iPhone,11.0,10.0,None,,2894,7310
747963614829678593,kelpie,0.307672,2016-06-29 01:23:16+00:00,Twitter for iPhone,10.0,10.0,None,pupper,2444,6397
748324050481647620,Shetland_sheepdog,0.880499,2016-06-30 01:15:31+00:00,Twitter for iPhone,11.0,10.0,Duke,,867,4078
748346686624440324,borzoi,0.5964550000000001,2016-06-30 02:45:28+00:00,Twitter for iPhone,10.0,10.0,None,,1413,5735
748568946752774144,Tibetan_terrier,0.328161,2016-06-30 17:28:39+00:00,Twitter for iPhone,12.0,10.0,Cora,,776,2411
748575535303884801,soft-coated_wheaten_terrier,0.0864988,,,,,,,2272,6696
748699167502000129,Pembroke,0.849029,2016-07-01 02:06:06+00:00,Twitter for iPhone,11.0,10.0,Tripp,,1814,5213
748932637671223296,borzoi,0.742912,2016-07-01 17:33:49+00:00,Twitter for iPhone,13.0,10.0,Divine,doggo,2564,6461
748977405889503236,German_short-haired_pointer,0.742216,,,,,,,3759,11235
749036806121881602,West_Highland_white_terrier,0.0195223,2016-07-02 00:27:45+00:00,Twitter for iPhone,8.0,10.0,Dietrich,,896,3425
749064354620928000,pug,0.985222,2016-07-02 02:17:13+00:00,Twitter for iPhone,11.0,10.0,Winston,,1714,5277
749317047558017024,wire-haired_fox_terrier,0.155144,2016-07-02 19:01:20+00:00,Twitter for iPhone,12.0,10.0,Blu,floofer,2509,6076
749395845976588288,Pomeranian,0.973715,2016-07-03 00:14:27+00:00,Twitter for iPhone,10.0,10.0,George,,3951,9488
749403093750648834,Chesapeake_Bay_retriever,0.694541,2016-07-03 00:43:15+00:00,Twitter for iPhone,10.0,10.0,None,,622,2892
749417653287129088,papillon,0.772894,2016-07-03 01:41:06+00:00,Twitter for iPhone,11.0,10.0,Finn,pupper,1904,6721
749774190421639168,Pekinese,0.8790120000000001,2016-07-04 01:17:51+00:00,Twitter for iPhone,12.0,10.0,Lucy,,1493,5114
749996283729883136,Old_English_sheepdog,0.515319,2016-07-04 16:00:22+00:00,TweetDeck,12.0,10.0,Bo,,919,3331
750011400160841729,Boston_bull,0.0871498,2016-07-04 17:00:26+00:00,TweetDeck,11.0,10.0,Piper,doggo,1035,3568
750026558547456000,standard_poodle,0.258732,2016-07-04 18:00:41+00:00,TweetDeck,10.0,10.0,Jax,,888,2986
750041628174217216,Labrador_retriever,0.252031,2016-07-04 19:00:33+00:00,TweetDeck,13.0,10.0,Beau,,703,3502
750056684286914561,Saluki,0.4844279999999999,2016-07-04 20:00:23+00:00,TweetDeck,11.0,10.0,Jameson,,1011,3444
750071704093859840,redbone,0.382113,2016-07-04 21:00:04+00:00,Twitter for iPhone,10.0,10.0,None,pupper,3802,8653
750086836815486976,pug,0.978277,2016-07-04 22:00:12+00:00,TweetDeck,12.0,10.0,Spanky,,613,2383
750101899009982464,golden_retriever,0.316704,2016-07-04 23:00:03+00:00,Twitter for iPhone,11.0,10.0,Lilah,,959,3344
750117059602808832,Shih-Tzu,0.814405,2016-07-05 00:00:18+00:00,Twitter for iPhone,10.0,10.0,Calvin,,1466,4740
750132105863102464,toy_poodle,0.478018,2016-07-05 01:00:05+00:00,Twitter for iPhone,11.0,10.0,Stewie,,1440,3990
750147208377409536,pug,0.977765,2016-07-05 02:00:06+00:00,Twitter for iPhone,13.0,10.0,None,,1095,3409
750383411068534784,Border_collie,0.672791,2016-07-05 17:38:41+00:00,Twitter for iPhone,9.0,10.0,Zoe,pupper,1309,5005
750429297815552001,golden_retriever,0.964929,2016-07-05 20:41:01+00:00,Twitter for iPhone,12.0,10.0,Arnie,,4947,14569
750719632563142656,Pembroke,0.972587,2016-07-06 15:54:42+00:00,Twitter for iPhone,12.0,10.0,Meyer,,5747,14621
750868782890057730,toy_poodle,0.912648,2016-07-07 01:47:22+00:00,Twitter for iPhone,11.0,10.0,Milo,pupper,1595,5306
751132876104687617,Labrador_retriever,0.92939,2016-07-07 19:16:47+00:00,Twitter for iPhone,10.0,10.0,Cooper,puppo,1480,5610
751205363882532864,Labrador_retriever,0.947164,2016-07-08 00:04:50+00:00,Twitter for iPhone,12.0,10.0,None,,2086,6948
751251247299190784,Walker_hound,0.178852,2016-07-08 03:07:09+00:00,Twitter for iPhone,10.0,10.0,Gilbert,,6695,13791
751456908746354688,golden_retriever,0.714409,2016-07-08 16:44:23+00:00,Twitter for iPhone,12.0,10.0,None,pupper,1127,3516
751538714308972544,Labrador_retriever,0.516257,2016-07-08 22:09:27+00:00,Twitter for iPhone,10.0,10.0,Max,,1445,5547
751583847268179968,dalmatian,0.8683040000000001,2016-07-09 01:08:47+00:00,Twitter for iPhone,5.0,10.0,None,"doggo, pupper",1265,4849
751598357617971201,toy_poodle,0.757756,2016-07-09 02:06:27+00:00,Twitter for iPhone,13.0,10.0,Toby,,3440,8699
751830394383790080,chow,0.703569,2016-07-09 17:28:29+00:00,Twitter for iPhone,12.0,10.0,Tucker,,2227,6428
751937170840121344,Lakeland_terrier,0.424168,2016-07-10 00:32:46+00:00,Twitter for iPhone,11.0,10.0,Ruby,,1530,5770
752173152931807232,Labrador_retriever,0.527659,2016-07-10 16:10:29+00:00,Twitter for iPhone,12.0,10.0,Brody,,2106,6569
752309394570878976,golden_retriever,0.181351,,,,,,,18963,0
752334515931054080,Bedlington_terrier,0.399163,2016-07-11 02:51:40+00:00,Twitter for iPhone,8.0,10.0,None,doggo,1263,4238
752519690950500352,Labrador_retriever,1.00288e-05,2016-07-11 15:07:30+00:00,Twitter for iPhone,11.0,10.0,None,puppo,3917,8157
752660715232722944,English_setter,0.0505118,2016-07-12 00:27:52+00:00,Twitter for iPhone,10.0,10.0,None,doggo,1794,4878
752682090207055872,German_shepherd,0.299966,2016-07-12 01:52:49+00:00,Twitter for iPhone,10.0,10.0,None,doggo,1846,6642
752917284578922496,German_shepherd,0.609283,2016-07-12 17:27:23+00:00,Twitter for iPhone,11.0,10.0,Grizzie,,1790,7592
753026973505581056,Pembroke,0.868511,2016-07-13 00:43:15+00:00,Twitter for iPhone,10.0,10.0,Tayzie,,1109,4283
753294487569522689,chow,0.194773,2016-07-13 18:26:16+00:00,Twitter for iPhone,11.0,10.0,Ace,,1191,3758
753375668877008896,bluetick,0.360071,2016-07-13 23:48:51+00:00,Twitter for iPhone,8.0,10.0,Hank,,2655,8411
753398408988139520,whippet,0.163794,2016-07-14 01:19:12+00:00,Twitter for iPhone,12.0,10.0,Scout,,2186,6384
753655901052166144,miniature_pinscher,0.456092,2016-07-14 18:22:23+00:00,Twitter for iPhone,10.0,10.0,None,,2492,6458
754011816964026368,French_bulldog,0.600985,2016-07-15 17:56:40+00:00,Twitter for iPhone,12.0,10.0,Charlie,,4079,9726
754120377874386944,chow,0.168909,2016-07-16 01:08:03+00:00,Twitter for iPhone,10.0,10.0,None,,2670,8655
754449512966619136,beagle,0.858513,2016-07-16 22:55:55+00:00,Twitter for iPhone,11.0,10.0,Dex,,846,4147
754856583969079297,golden_retriever,0.8723850000000001,2016-07-18 01:53:28+00:00,Twitter for iPhone,11.0,10.0,Winnie,,2870,7616
754874841593970688,pug,0.272205,,,,,,,9193,0
755110668769038337,Labrador_retriever,0.708974,2016-07-18 18:43:07+00:00,Twitter for iPhone,13.0,10.0,Watson,,12621,23446
755955933503782912,Pekinese,0.596882,2016-07-21 02:41:54+00:00,Twitter for iPhone,12.0,10.0,None,pupper,3285,8092
756275833623502848,Airedale,0.602957,2016-07-21 23:53:04+00:00,Twitter for iPhone,10.0,10.0,None,puppo,1738,7114
756288534030475264,French_bulldog,0.0324922,2016-07-22 00:43:32+00:00,Twitter for iPhone,12.0,10.0,None,,15071,28519
756303284449767430,golden_retriever,0.981652,2016-07-22 01:42:09+00:00,Twitter for iPhone,11.0,10.0,None,,1231,4359
756651752796094464,Pembroke,0.294808,2016-07-23 00:46:50+00:00,Twitter for iPhone,11.0,10.0,Gert,,1511,5612
756939218950160384,golden_retriever,0.790371,2016-07-23 19:49:07+00:00,Twitter for iPhone,12.0,10.0,Jax,pupper,2295,7342
756998049151549440,golden_retriever,0.678555,2016-07-23 23:42:53+00:00,Twitter for iPhone,11.0,10.0,Oliver,,2271,6923
757354760399941633,Italian_greyhound,0.914667,2016-07-24 23:20:20+00:00,Twitter for iPhone,8.0,10.0,Devón,,1637,4995
757393109802180609,Labrador_retriever,0.787125,2016-07-25 01:52:43+00:00,Twitter for iPhone,10.0,10.0,None,doggo,2009,6462
757400162377592832,golden_retriever,0.0878003,2016-07-25 02:20:45+00:00,Twitter for iPhone,13.0,10.0,None,,7759,16743
757611664640446465,bluetick,0.829259,2016-07-25 16:21:11+00:00,Twitter for iPhone,12.0,10.0,Cooper,,1272,5026
757725642876129280,Labrador_retriever,0.128128,2016-07-25 23:54:05+00:00,Twitter for iPhone,11.0,10.0,Beckham,,1391,5022
757729163776290825,schipperke,0.0455186,,,,,,,9299,0
757741869644341248,Old_English_sheepdog,0.128899,2016-07-26 00:58:34+00:00,Twitter for iPhone,10.0,10.0,Leonard,,3710,7613
758041019896193024,Cardigan,0.0512653,2016-07-26 20:47:17+00:00,Twitter for iPhone,9.0,10.0,None,,433,3001
758355060040593408,Pembroke,0.987643,2016-07-27 17:35:10+00:00,Twitter for iPhone,11.0,10.0,Corey,,1245,3797
758405701903519748,Chesapeake_Bay_retriever,0.702954,2016-07-27 20:56:24+00:00,Twitter for iPhone,10.0,10.0,Odie,,2204,5756
758467244762497024,Labrador_retriever,0.436377,,,,,,,2539,5316
758474966123810816,Pembroke,0.546145,2016-07-28 01:31:38+00:00,Twitter for iPhone,11.0,10.0,Brandonald,,1132,4227
758740312047005698,Chesapeake_Bay_retriever,0.848514,2016-07-28 19:06:01+00:00,Twitter for iPhone,12.0,10.0,Boston,,1824,6339
